adminCode,adminCode2,Dong,salary_23,salary_45,salary_6a,salary_male,salary_female,salary_avg,sales_음식및음료,sales_소매및판매,sales_문화및여가,sales_서비스,sales_의료,sales_교육,sales_01,sales_23,sales_45,sales_6ab,sales_sum,transport_0006,transport_0612,transport_1218,transport_1824,transport_sum,bus_sum,workers_건설업,"workers_공공 행정, 국방 및 사회보장 행정",workers_교육 서비스업,workers_금융 및 보험업,workers_도매 및 소매,workers_방송통신 및 정보서비스업,workers_보건 및 사회복지 서비스업,workers_부동산 및 임대업,workers_사업시설 관리 및 사업 지원 서비스업,workers_숙박 및 음식점업,"workers_예술, 스포츠 및 여가관련 서비스업",workers_운수업,"workers_전문, 과학 및 기술 서비스업",workers_제조업,"workers_협회 및 단체, 수리 및 기타 개인 서비스업",workers_total,popLiv_01,popLiv_23,popLiv_45,popLiv_6a,popLiv_total,popLiv_male,popLiv_female,popLiv_0006,popLiv_0612,popLiv_1218,popLiv_1824,popReg_total,popReg_01,popReg_23,popReg_45,popReg_6a,popReg_kor,popReg_fori,popReg_male,popReg_female,house_detached,house_apt,house_total,business_total,business_ceo_male,business_ceo_male,business_ceo_20,business_ceo_30,business_ceo_40,business_ceo_50,business_ceo_60,business_ceo_70above,business_개인사업체,business_회사법인,business_회사이외법인,business_비법인단체,business_국가지자체,car_total
11530720,1117061,고척1동,5678,4388,3659,4174,3378,3817,2291159522,1806022106,642695581,569617915,1729660798,416762955,3690544228,55809124387,93728719641,33949740739,1.87E+11,10538,135802,146761,87132,380233,31,470,200,958,150,1835,31,782,250,111,844,210,170,141,1216,422,7887,3741,6496,6756,26642,21414,10189,11631,21079,20675,21820,22084,26193,3537,8317,7678,6662,25869,324,11680,11715,530,5556,6086,2553,1878,675,40,223,621,1057,517,95,2165,307,20,50,11,7891
11530730,1117062,고척2동,5549,4183.5,3416,4020,3232,3667,1086323563,1472570561,84017557,639187297,1327277583,372724275,1299211868,31681722526,65975571837,23795046744,1.23E+11,9209,129402,103160,48244,290015,38,278,91,459,37,717,0,503,241,28,413,112,20,67,290,293,3549,3140,3982,5030,20049,15703,7416,8687,19329,15312,12715,15458,26504,3522,6333,8687,7966,26063,441,12966,13213,1212,4499,5711,1423,899,524,18,146,404,530,270,55,1288,62,20,44,9,8750
11530740,1117072,개봉1동,5575,4130,3437,3969,3191,3617,1802454808,3017735915,69678917,628843437,943021393,232625571,1944898718,47987407315,86281428019,33621122975,1.70E+11,24138,405489,319705,208368,957700,45,103,18,483,91,1196,7,723,88,53,578,74,142,127,327,581,4621,4825,8791,9917,40551,31884,15022,17024,34857,30902,28438,33339,34139,4286,9418,10527,9913,33355,784,16622,16777,1285,6071,7356,1706,1086,620,28,186,423,648,344,77,1500,115,23,60,8,11023
11530750,1117064,개봉2동,5754,4344.5,3654,4148,3318,3770,1533196873,1786541090,156905493,540858007,1615871641,439789556,1725157820,53664116039,76279123625,27671797476,1.59E+11,10914,106754,110907,100324,328899,22,59,63,221,77,536,34,532,128,29,414,68,67,7,33,203,2498,3515,6039,6686,28392,22277,10324,11995,25764,20866,18390,24088,30511,3894,7546,9426,9650,30110,401,14785,15585,432,6526,6958,1131,722,409,16,136,244,414,281,40,1041,45,9,34,2,9298
11530760,1117065,개봉3동,5406,4027.5,3356,3853,3126,3515,808380109,644876967,42405622,400144842,871495377,188324097,575092577,20906586695,39357547642,17674028451,78513255365,3784,58564,40792,19262,122402,20,136,15,410,34,497,173,282,71,18,326,51,30,20,134,316,2513,2709,4009,4967,20388,15904,7544,8496,17794,15410,14023,16391,20216,2328,4890,6518,6480,19843,373,9673,10277,587,2267,2854,992,609,383,9,112,241,379,207,44,876,59,6,44,7,5682
11530770,1117067,오류1동,5480,4109,3483,3870,3074,3496,1602048745,2600485595,249688963,445886294,1861990529,173701232,1670048284,65992797259,73002191755,33757509349,1.74E+11,13665,193879,136507,73730,417781,15,69,64,258,89,738,135,350,153,1263,593,79,62,77,133,309,4372,2070,5442,4730,19741,16304,7645,8350,17531,15408,14635,17642,23241,2204,8847,6275,5918,22629,612,10774,11639,676,4262,4938,1091,689,402,21,127,271,352,251,69,932,103,19,33,4,6904
11530780,1117068,오류2동,5682,4253.5,3550,4065,3301,3718,1546018437,1755673312,175454580,378600551,1055918254,694073367,1112463821,45767242401,75026673628,20842246542,1.43E+11,16145,334261,208862,114555,673823,60,159,873,1245,71,1264,16,747,205,71,503,74,954,45,350,440,7051,12260,14927,15992,65259,53023,24628,29595,57504,52438,47498,54653,38416,6449,9154,12301,10518,37844,572,18248,19846,529,9695,10224,1518,1038,480,30,167,408,528,325,60,1265,125,40,76,12,14220
11530790,1117069,수궁동,5465,4078,3421,3903,3168,3564,849369468,1112189297,29519765,281038837,489576976,377244939,1103446169,23484601494,38727989504,13476313940,76792351107,18745,342046,246763,152903,760457,45,272,168,906,51,798,75,298,66,12,350,24,567,102,1033,281,5003,4770,6678,7260,29634,23548,11001,13174,25448,23982,20718,24042,23229,3090,5876,7392,6875,22933,296,11356,11740,334,1510,1844,1199,859,340,22,110,277,433,291,66,964,135,31,61,8,8127
11545510,1118051,가산동,5606,4047.5,3412,3713,2979,3421,8599465489,24827147105,1697521738,5356871493,2126614061,255793373,4005364174,4.55E+11,4.28E+11,94952141530,9.82E+11,30771,461707,830589,915111,2238178,105,5382,91,1342,1791,21700,30168,824,1227,13146,4740,393,3002,29260,30250,1847,145192,2491,25536,20952,62412,59529,34416,21283,34785,69083,87680,46569,26631,1367,13906,6649,4710,24292,2339,13050,11192,625,3027,3652,13045,10383,2662,212,1684,4884,4629,1407,229,5573,7166,210,85,11,20104
11545610,1118052,독산1동,5600,4188.5,3432,3850,3121,3544,2272892905,2623931314,508451769,1228866027,1401273350,178241640,1290916056,86919501236,1.14E+11,38299056682,2.40E+11,14784,269767,257844,196956,739351,68,622,56,604,214,4321,550,856,490,335,1322,220,1558,673,8912,1037,21878,4328,12773,11517,42571,36621,19073,16524,36054,37642,36509,36280,47919,5568,18832,13818,9706,46205,1714,23420,22366,483,10364,10847,3866,2787,1079,64,380,1067,1515,669,171,2902,852,34,65,13,17714
11545620,1118053,독산2동,5326,3667,3219,3559,2945,3271,967558954,883278380,203143345,399705509,831269739,197314604,930841508,26911884458,47028822982,16956625625,91828174573,15370,122070,88328,54968,280736,8,194,42,261,45,530,0,325,23,23,364,48,148,29,410,284,2726,1347,4178,4674,17411,14010,6744,7064,16339,13362,11834,14507,19428,1916,5360,6356,5800,18108,1320,9244,9043,1355,235,1590,1162,744,418,26,119,297,437,231,52,1044,54,10,49,5,5227
11545630,1118054,독산3동,5434,3725.5,3284,3608,3029,3339,1903011595,2219461865,169571656,410502650,1025527868,150168781,1024542422,42172906807,87435377595,30335743361,1.61E+11,25374,178926,151411,95849,451560,21,103,168,569,203,1014,8,676,91,1476,641,110,161,365,1478,414,7477,2209,6549,7043,26392,21521,10387,10713,23881,20931,19356,21915,27140,2285,8130,8844,7885,23946,3194,12110,12053,1322,1560,2882,2189,1390,799,44,202,532,872,440,99,1979,104,29,65,12,7440
11545640,1118055,독산4동,5311,3675,3238,3551,2985,3286,1237731928,847064528,150951346,470794748,209214783,131858762,890225124,30633457623,38617309168,11357138105,81498130020,16064,111902,114660,82864,325490,14,21,106,135,48,411,372,298,86,80,573,112,20,5,689,182,3138,1085,3447,3897,14064,11409,5579,5671,12500,10822,10268,12044,16391,1577,4379,5570,4866,14844,1547,7497,7429,1031,449,1480,989,600,389,19,99,245,403,178,45,886,54,12,32,5,4464
11545670,1118057,시흥1동,5585,4033,3438,3916,3147,3562,4169624148,3378801445,402936116,704592714,3122212859,675312700,3076817999,98083182040,1.67E+11,61176265634,3.29E+11,16658,265707,265938,195485,743788,43,871,1372,753,149,2017,98,1273,223,2192,1762,170,293,166,1339,881,13578,3934,7858,9120,33987,27535,13389,14064,27574,26443,27279,28842,33929,3673,9579,10874,9809,32332,1597,16174,16329,1500,4903,6403,2905,1777,1128,60,281,682,1115,628,139,2501,250,28,113,13,11703
11545680,1118058,시흥2동,5638,4511.5,3812,4426,3362,3957,207167493,562432311,3449045,76844019,189950301,292354175,327198791,7422519539,19807390427,5310714645,32867823402,4701,87445,72069,29753,193968,19,13,33,606,27,116,0,246,88,16,73,59,0,0,8,100,1385,3672,3920,4694,20411,15624,7102,9249,17659,15282,13290,16265,20775,3254,4400,6813,6313,20663,112,9953,10831,115,7535,7650,563,400,163,12,50,135,224,116,26,503,13,12,31,4,7167
11545690,1118059,시흥3동,5415,4000.5,3319,3813,3123,3511,459534372,572925552,72869723,620293165,330716020,83371815,237623579,12471427303,28804680079,10043051785,51556782746,4050,41540,40059,22145,107794,17,1500,18,347,79,4377,50,74,119,902,288,23,447,272,1253,245,10040,1400,2777,3536,12879,10082,5177,5122,9367,10978,10353,9630,10599,1094,2642,3246,3618,10449,150,5246,5362,162,425,587,3360,2751,609,39,256,958,1442,555,110,2575,736,13,29,7,4340
11545700,1118060,시흥4동,5379,3875,3313,3740,3062,3429,465402735,1126044229,101387935,261207637,768085194,154219323,743642219,21309980584,36726149576,12805759135,71585531514,14415,109226,68892,28293,220826,24,27,56,229,18,272,17,235,36,0,186,26,27,0,159,257,1556,1756,3005,3522,14594,11330,5251,6191,13725,11190,9195,11210,20504,2259,5052,6546,6649,19859,645,9939,10127,926,1610,2536,847,560,287,19,75,184,321,212,36,761,11,16,54,5,6244
11545710,1118061,시흥5동,5377,3846,3253,3703,3058,3410,973244123,1188699978,46404561,246398748,1280975112,188228751,1001164503,28177624483,52155887744,20806114874,1.02E+11,15917,147719,122402,63300,349338,35,79,25,186,34,504,0,525,83,10,365,84,555,22,208,308,2988,1641,3002,3731,14851,11413,5424,6193,12809,10817,10146,11882,19151,2088,4511,6066,6488,18609,542,9429,9362,1288,1581,2869,1154,688,466,17,111,280,435,245,66,1028,34,11,76,5,5407
11560515,1119073,영등포본동,6158,4611,3723,4394,3542,4002,2542295316,4195409794,78751979,367380334,601246601,224808897,4106298095,96258754780,90098994033,25753559278,2.16E+11,15528,204327,337749,321151,878755,17,116,101,554,56,1345,133,295,73,91,958,59,182,299,95,257,4631,2118,6130,5845,22500,18713,9329,8971,18794,18270,18187,19601,22654,2498,6346,7243,6571,20957,1697,10781,10243,1278,3543,4821,1476,872,604,22,257,386,470,266,75,1214,179,21,54,8,6174
11560535,1119074,영등포동,6373,4579,3608,4168,3441,3849,10005788770,10085426720,1675714678,1682853890,3467297772,175993066,11188151759,4.33E+11,2.59E+11,92312817854,7.96E+11,39564,362720,584022,537735,1524041,41,2170,363,737,1912,8290,3116,1969,762,4765,4564,806,447,1258,1420,1600,34242,5148,20654,15469,58443,52310,25303,24557,40883,50203,65473,52679,30980,2004,16648,7131,5199,30211,769,15305,14287,625,5078,5703,6519,4440,2079,101,779,1478,2261,1406,494,5026,1271,115,97,10,10480
11560540,1119054,여의동,7078,6187,4943,5898,4370,5227,15688796359,10940270223,941868806,3850837477,4178326657,1116472878,6537759312,3.87E+11,3.61E+11,90195682364,8.45E+11,35772,512330,1703305,1774490,4025897,55,4858,4052,1490,38755,12762,21921,3208,4615,18173,9875,1268,2457,19440,459,4164,148229,8557,35814,34664,104411,94599,50257,41469,46308,109142,148337,74607,32869,5407,8182,10491,8795,32494,375,15311,17313,483,10200,10683,8164,5887,2277,134,1050,2396,2828,1312,444,3709,3801,442,178,34,21157
11560550,1119055,당산1동,6532,4771.5,3864,4551,3601,4108,3378015918,2147323894,220945521,575125768,920267627,114789607,1418619690,76172861682,80922566228,28534604688,1.87E+11,13137,249259,343377,332114,937887,20,1173,2149,167,1561,3510,331,537,389,1879,1310,130,488,1385,842,609,16460,2409,8587,8185,29129,25019,12123,12035,23442,25673,26970,23991,21178,1944,8479,5749,5008,20813,365,9906,10445,799,4083,4882,3288,2329,959,58,391,897,1132,616,194,2431,685,90,74,8,7825
11560560,1119056,당산2동,6777,5306.5,4396,4968,3811,4416,4631279137,2589752856,298761764,981370956,2200538462,1072441337,2803537831,1.34E+11,1.19E+11,32774136879,2.89E+11,28131,541274,549185,494043,1612633,47,1007,104,1246,2654,2177,767,618,1163,4383,1305,247,597,1182,517,715,18730,5351,13993,10693,42151,37283,17581,18516,35847,38008,37406,37869,37175,4809,15307,9953,7110,36770,405,17347,19802,330,8920,9250,2426,1632,794,31,348,747,825,365,110,1587,717,62,50,10,12829
11560585,1119075,도림동,6089,4246,3455,4071,3323,3719,756213305,802635009,65117817,462029130,754074519,285126807,471063968,22495354145,37902078249,13384901686,74253398048,2076,74838,48515,24844,150273,24,233,18,127,116,713,48,129,120,86,300,55,158,70,181,246,2600,1564,4296,4575,17247,14061,6900,6944,16520,13398,11538,14789,19648,1888,6272,6272,5218,17713,1935,8939,8758,1270,1562,2832,1009,662,347,21,114,296,367,165,46,849,105,16,36,3,5714
11560605,1119076,문래동,6501,5158,4183,4903,3808,4413,4107186795,2523377730,616823268,689922407,1839343108,478886222,1414338473,1.09E+11,1.30E+11,33302255050,2.74E+11,13835,254474,322560,345763,936632,42,1152,393,787,1787,7096,3615,582,1071,9532,1474,283,1139,2021,5714,976,37898,5803,12585,13381,46289,39458,19328,19704,31754,40134,46780,39162,32479,6015,9253,10496,6722,32265,214,15805,16530,243,8652,8895,5401,4305,1096,67,579,1456,2124,938,237,3924,1318,64,82,13,14080
11560610,1119061,양평1동,6302,4655,3624,4408,3548,4014,1373031828,881339430,372398095,502260368,554451172,151835465,774952318,41422971579,43924191336,15304259548,1.01E+11,5373,136215,120735,93522,355845,22,1995,239,565,604,4187,1243,349,512,4226,764,61,947,2193,1644,780,20326,2551,6533,6002,21222,18585,9080,9077,18600,19112,19370,17259,18620,2269,7722,5213,3417,18344,276,8949,9416,659,3011,3670,3339,2777,562,48,298,775,1254,819,145,2532,694,53,54,6,9852
11560620,1119062,양평2동,6490,4978.5,4088,4762,3699,4281,2023430521,1180972779,267399983,836725106,487680973,327358241,1294990338,53521974245,53808912217,12767649772,1.21E+11,7445,162479,179700,143954,493578,33,1117,318,739,522,3319,1938,449,451,2208,915,131,1194,1977,2031,561,17961,3526,10334,8804,30912,27553,14095,12697,24081,29208,30939,25984,22620,2952,9234,6361,4075,22414,206,10932,11440,271,4652,4923,2195,1601,594,24,269,663,764,367,108,1319,793,36,37,10,12009
11560630,1119063,신길1동,5953,4168,3285,3953,3220,3615,1556537134,1478876121,383790664,368301935,1337635694,164457728,1150648972,46134913285,64417113621,25105143031,1.37E+11,19254,257139,176409,106780,559582,24,45,45,212,64,673,72,844,1993,25,511,100,19,340,87,269,5299,2107,6244,5528,22751,18607,9109,9209,19685,18772,17099,18873,20734,1764,7571,6057,5345,19408,1326,9644,9397,1518,1327,2845,1181,732,449,21,135,272,407,252,94,1030,89,27,32,3,4923
11560650,1119065,신길3동,5695,4097.5,3428,3941,3245,3620,616220670,1277868475,52396631,192449019,976576998,165683063,618748801,20169080552,47164134390,21253962549,89205926292,6840,83636,66587,32023,189086,24,89,18,149,130,730,70,278,101,50,323,81,0,31,139,208,2397,1987,3625,4118,16055,12845,6151,6746,15217,12251,10506,13405,17235,2212,4644,5521,4863,16297,938,8068,8292,1136,3172,4308,1013,617,396,9,84,243,369,233,75,913,55,16,27,2,4898
11560660,1119066,신길4동,5722,4289,3395,4042,3313,3712,350982527,502958235,4257012,48248034,188612188,430513989,228121749,7234081000,19051168927,5758192992,32271564668,6943,59909,37675,15812,120339,11,38,15,139,53,359,39,231,39,0,167,22,64,15,114,283,1589,950,2291,2623,10132,8023,3827,4175,9032,7598,7116,8347,13052,1693,3439,4225,3696,12332,720,6105,6204,624,2690,3314,549,355,194,10,43,131,196,126,43,484,33,7,23,2,3681
11560670,1119067,신길5동,5617,4006,3359,3827,3212,3545,641729306,398201345,25928024,303052775,146022208,77698628,422640080,13599906342,21776206780,6913561353,42712314555,3811,44869,38976,29924,117580,19,163,20,352,16,436,24,115,20,128,288,121,211,0,88,111,2093,1635,2901,3670,13560,10753,4998,5889,10677,10884,10307,11146,11133,1517,2670,3723,3223,10173,960,4982,5252,798,610,1408,702,473,229,22,66,172,258,143,41,605,47,20,23,7,3509
11560680,1119068,신길6동,6010,4462.5,3661,4269,3440,3880,1595863047,2315925725,163707702,479808955,1136085727,286035644,1008242257,44554533714,78330166621,25248548154,1.49E+11,19092,238906,178585,112525,549108,24,193,234,422,40,781,54,343,229,324,562,87,0,283,173,291,4016,3286,5694,6064,22896,18935,8720,10254,21788,18339,16234,19380,19471,2248,6229,5810,5186,18774,697,9239,9654,786,3414,4200,1321,837,484,32,137,325,488,260,79,1129,111,30,46,5,5314
11560690,1119069,신길7동,6096,4899,3794,4665,3503,4166,772582598,604383744,116834042,123143268,373084542,170743722,611384450,20943927252,22118457075,7098648072,50772416849,8356,206666,165972,107718,488712,32,161,270,209,32,348,98,154,64,946,304,36,13,152,64,214,3065,3314,5380,5342,20856,17240,7890,9560,19122,17112,15208,17518,19967,3732,5772,6422,4042,19785,182,9795,9885,238,6182,6420,546,356,190,14,54,138,194,117,29,421,86,18,15,6,6685
11560700,1119070,대림1동,5713,3912.5,3297,3728,3191,3477,1124469431,1208297151,51125326,217435262,1188779703,74502470,655448771,28090316547,56881944111,33985932963,1.20E+11,5701,59323,64660,34323,164007,17,83,15,175,75,686,39,1642,84,10,502,44,7,25,195,298,3880,1711,4301,5623,20094,15985,7544,8324,15536,15703,16091,16608,16368,1745,4212,5531,4881,14032,2336,7046,7111,1094,2142,3236,1191,695,496,20,123,279,451,248,70,1034,90,21,42,4,4911
11560710,1119071,대림2동,5670,3946.5,3299,3788,3149,3489,2525458478,2307160936,39830940,838452368,1266663810,81497511,574505987,58461178264,80222736357,27215979330,1.66E+11,5077,36649,51443,44945,138114,12,90,38,258,126,1196,22,552,90,262,841,84,5,51,171,304,4090,1156,5068,7471,22872,18618,9406,8881,19538,17042,17461,20429,17582,1373,4877,6234,5100,11942,5640,5778,5988,1470,1529,2999,1342,761,581,47,165,354,498,218,60,1204,96,10,25,7,4078
11560720,1119072,대림3동,5934,4232.5,3664,4055,3381,3743,2128373657,1783035940,51992511,559299490,1011179450,199977829,770592845,47323307363,76332729428,22144728274,1.47E+11,47051,472920,397642,236824,1154437,41,717,45,597,174,2350,113,721,222,1300,750,146,108,306,1058,1002,9609,2347,6753,8790,29955,24214,12063,11863,24991,23120,22857,25889,25234,2602,6735,8354,7548,21890,3344,10913,10987,1136,4190,5326,2850,2113,737,45,269,710,1034,672,120,2424,323,32,64,7,8018
11590510,1120072,노량진1동,6410,5025.5,4016,4662,3752,4258,5404725358,3408221617,1001293392,764168815,978877471,1118590381,4274539983,2.14E+11,1.51E+11,56583860378,4.26E+11,41434,603003,629084,576259,1849780,52,86,446,1421,102,3884,987,383,329,370,2146,467,54,56,53,304,11141,3901,15001,8430,39886,34839,18168,15444,34661,34581,34199,35918,32335,3522,11490,8845,8485,31831,504,15972,15719,1055,8290,9345,2275,1335,940,44,271,507,746,473,234,2034,157,24,46,14,8720
11590520,1120052,노량진2동,5801,4118.5,3412,3835,3248,3568,2786063206,2228279092,138268612,570375345,519952756,350010893,2661572348,89314287400,99886855317,40470563954,2.32E+11,10683,97884,140266,149804,398637,12,0,1234,353,258,687,283,221,79,463,686,116,13,32,67,321,4833,1352,6720,5383,21518,18038,9390,8101,17456,18076,18185,18435,11265,644,4284,3030,3308,10503,762,5466,5074,1537,104,1641,1465,964,501,28,151,315,515,334,122,1287,126,19,28,5,2510
11590530,1120053,상도1동,6530,5175,4104,4824,3758,4326,3868615771,3643314719,358794699,1280518431,1521687496,1046170216,6060667975,1.31E+11,1.11E+11,28980220732,2.78E+11,27535,583049,572194,373376,1556154,45,217,53,2235,81,1052,145,599,208,256,1131,128,69,144,217,464,6999,7376,17646,11486,54927,45676,21537,24184,50695,45125,40563,46321,46469,5709,17739,12502,10535,44452,2017,21533,22804,926,9078,10004,1684,1013,671,26,262,461,538,307,90,1417,149,42,69,7,12530
11590540,1120054,상도2동,5956,4234,3479,3986,3345,3680,1847065389,2230305530,173284923,522566262,1434330328,859994702,1021321855,55704494950,92380489397,34922097677,1.84E+11,14825,237474,207451,120181,579931,34,250,170,517,81,811,36,819,194,87,559,89,18,88,112,355,4271,3814,6695,6347,26300,21683,10018,11564,22088,21039,20434,23170,28000,4273,8662,8749,6321,27700,300,13262,14445,855,6058,6913,1265,730,535,24,144,302,434,275,86,1101,90,26,40,8,8296
11590550,1120055,상도3동,5862,4207.5,3455,3955,3312,3654,1197543909,1466344461,118829311,364995974,978943900,82760733,1022087355,38023179814,51394021511,26771465144,1.17E+11,6689,101299,89434,53509,250931,34,70,69,112,46,679,0,376,70,45,344,75,34,13,127,201,2261,2363,5404,5100,21084,17317,7826,9152,20974,16416,13947,17932,24535,2433,8263,7191,6652,24164,371,11538,12671,998,953,1951,929,548,381,15,103,224,316,203,68,842,37,8,38,4,5762
11590560,1120056,상도4동,6591,5091.5,4115,4815,3816,4356,998316345,1769626427,40995162,279936443,967184873,221655532,696536254,33711542566,52694341747,19584548256,1.07E+11,5136,100366,71594,27492,204588,33,38,22,382,21,476,20,655,61,7,304,39,57,14,160,208,2469,4473,6743,6672,28472,23136,10473,12711,29349,22816,17730,22648,28510,3137,9118,8546,7710,28165,345,13713,14557,1443,688,2131,980,626,354,20,92,211,358,238,61,886,27,16,48,3,6920
11590605,1120071,흑석동,6137,4348,3592,4033,3328,3677,3649764630,2054174829,84022435,495821044,2806037515,420314873,4837861978,1.02E+11,88550912209,41489685295,2.37E+11,14213,201874,244405,195408,655899,50,107,20,3115,96,785,124,2096,239,380,1272,134,69,87,131,475,9164,5496,13637,8392,40121,33902,15860,17967,32256,34960,35539,32853,31020,4442,10251,9184,7147,28722,2298,14429,15200,1480,6822,8302,1528,863,665,32,192,392,501,301,110,1311,106,53,52,6,9127
11590620,1120063,사당1동,6581,5044.5,4163,4788,3803,4323,3914150725,2537380323,357748965,739835798,2389897359,515699475,2304037606,1.08E+11,1.04E+11,49788833131,2.64E+11,9797,68033,83021,92361,253212,12,486,59,398,1942,1449,399,670,333,978,1268,160,61,508,121,519,9442,2423,8920,6978,28832,24589,11888,11692,25596,23783,22796,26180,23030,1498,10062,5875,5597,22566,464,10840,11779,1226,550,1776,1850,1181,669,43,255,473,658,336,85,1441,313,37,55,4,5524
